Lote;Registro Sanitario;RUC ; C¢digo Cliente ; Proveedor ; Raz¢n Social ;Fecha Ingreso ; Fecha Vcto ;T. Documento ; Nø de Documento ; C¢digo Interno ;Unidad (UND) ; UM ; Temp. ;Cant.Bulto;Cant. Cajas ;Cant.x Caja;Cant.Fracci¢n; Cantidad Total ;Fabricante ; Procedencia ; Observaciones
KH96100;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0887;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96099;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0888;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96098;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0889;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96097;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0890;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96096;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0891;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96095;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0892;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96094;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0893;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96093;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0894;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
KH96092;N;20606511991;CLI-1991-001;HC BIOLOGICS;TRAUMA SPINE E.I.R.L.;29/12/2025;31/07/2028;Invoice;INV/2025/00163;INT-P0895;UND;UND;15ø 25øC;1;1;1;0;1;HC BIOLOGICS;USA;
24L12001;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0896;UND;UND;15ø 25øC;1;1;5;0;5;CG MedTech Co.,Ltd;COREA;
25C05072;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0897;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
25D08013;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0898;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
25D04012;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0899;UND;UND;15ø 25øC;1;1;5;0;5;CG MedTech Co.,Ltd;COREA;
24J18021;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0900;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
24K05033;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0901;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24L02094;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/2030;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0902;UND;UND;15ø 25øC;1;1;5;0;5;CG MedTech Co.,Ltd;COREA;
24F28047;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0903;UND;UND;15ø 25øC;1;1;23;0;23;CG MedTech Co.,Ltd;COREA;
24J28002;DM20483E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0904;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25G22005;DM20483E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001204;INT-P0905;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25G25034;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0906;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25H11008;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0907;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25D11004;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0908;UND;UND;15ø 25øC;1;1;4;0;4;CG MedTech Co.,Ltd;COREA;
24I24166;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0909;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25D09003;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0910;UND;UND;15ø 25øC;1;1;4;0;4;CG MedTech Co.,Ltd;COREA;
24L12003;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0911;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25D04008;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0912;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25D08013;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0913;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
25D04025;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0914;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25D14010;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0915;UND;UND;15ø 25øC;1;1;7;0;7;CG MedTech Co.,Ltd;COREA;
24L06323;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0916;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25D14009;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0917;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25D04012;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0918;UND;UND;15ø 25øC;1;1;5;0;5;CG MedTech Co.,Ltd;COREA;
24K12059;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0919;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
24L06322;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0920;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
24K05033;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0921;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
24J18021;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0922;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24L11051;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0923;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24L12001;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0924;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24F28047;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0925;UND;UND;15ø 25øC;1;1;26;0;26;CG MedTech Co.,Ltd;COREA;
24J28002;DM20483E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;29/12/2025;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001206;INT-P0926;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
20240405;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;2/01/2026;4/04/2029;Gu¡a de Remisi¢n Remitente;T001-00001216;INT-P0927;UND;UND;15ø 25øC;1;1;14;0;14;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240102;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;2/01/2026;1/01/2029;Gu¡a de Remisi¢n Remitente;T001-00001216;INT-P0928;UND;UND;15ø 25øC;1;1;4;0;4;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240805;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;2/01/2026;8/04/2029;Gu¡a de Remisi¢n Remitente;T001-00001216;INT-P0929;UND;UND;15ø 25øC;1;1;4;0;4;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240102;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;2/01/2026;1/01/2029;Gu¡a de Remisi¢n Remitente;T001-00001216;INT-P0930;UND;UND;15ø 25øC;1;1;2;0;2;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20221206;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;2/01/2026;12/05/2027;Gu¡a de Remisi¢n Remitente;T001-00001216;INT-P0931;UND;UND;15ø 25øC;1;1;2;0;2;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
24K12027;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0932;UND;UND;15ø 25øC;1;1;4;0;4;CG MedTech Co.,Ltd;COREA;
25G15066;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0933;UND;UND;15ø 25øC;1;1;7;0;7;CG MedTech Co.,Ltd;COREA;
24J28032;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0934;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25H08015;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0935;UND;UND;15ø 25øC;1;1;24;0;24;CG MedTech Co.,Ltd;COREA;
25F13086;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0936;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
25G25034;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0937;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
24L03009;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0938;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24K12069;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0939;UND;UND;15ø 25øC;1;1;8;0;8;CG MedTech Co.,Ltd;COREA;
24K12071;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0940;UND;UND;15ø 25øC;1;1;8;0;8;CG MedTech Co.,Ltd;COREA;
24I30006;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0941;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24K12081;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0942;UND;UND;15ø 25øC;1;1;8;0;8;CG MedTech Co.,Ltd;COREA;
24K12082;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0943;UND;UND;15ø 25øC;1;1;14;0;14;CG MedTech Co.,Ltd;COREA;
25D14009;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0944;UND;UND;15ø 25øC;1;1;47;0;47;CG MedTech Co.,Ltd;COREA;
25H04012;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0945;UND;UND;15ø 25øC;1;1;15;0;15;CG MedTech Co.,Ltd;COREA;
25D04024;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0946;UND;UND;15ø 25øC;1;1;7;0;7;CG MedTech Co.,Ltd;COREA;
25G28059;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0947;UND;UND;15ø 25øC;1;1;7;0;7;CG MedTech Co.,Ltd;COREA;
25D16019;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0948;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25D04025;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0949;UND;UND;15ø 25øC;1;1;8;0;8;CG MedTech Co.,Ltd;COREA;
25G29039;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0950;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
24L06323;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0951;UND;UND;15ø 25øC;1;1;7;0;7;CG MedTech Co.,Ltd;COREA;
24L06324;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0952;UND;UND;15ø 25øC;1;1;15;0;15;CG MedTech Co.,Ltd;COREA;
24L04020;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0953;UND;UND;15ø 25øC;1;1;12;0;12;CG MedTech Co.,Ltd;COREA;
24K12097;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0954;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24J08033;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0955;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
24K01026;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0956;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
24L04022;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0957;UND;UND;15ø 25øC;1;1;12;0;12;CG MedTech Co.,Ltd;COREA;
24L04023;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0958;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
24J08034;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0959;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25F13034;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0960;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24J28026;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0961;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
18K519;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0962;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
21H12021;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0963;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
24K22081;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0964;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
18K520;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/2025;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0965;UND;UND;15ø 25øC;1;1;8;0;8;CG MedTech Co.,Ltd;COREA;
24J28029;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0966;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
25C10021;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0967;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25A23010;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0968;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25A02009;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0969;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25A02013;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0970;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25A02014;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0971;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
25A21001;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0972;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
25A02015;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0973;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25A02021;DM28655E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0974;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25A15003;DM28504E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0975;UND;UND;15ø 25øC;1;1;24;0;24;CG MedTech Co.,Ltd;COREA;
25H01005;DM28504E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0976;UND;UND;15ø 25øC;1;1;24;0;24;CG MedTech Co.,Ltd;COREA;
24L16003;DM28504E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;1/01/3000;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0977;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25G30049;DM28504E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;5/01/2026;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001225;INT-P0978;UND;UND;15ø 25øC;1;1;5;0;5;CG MedTech Co.,Ltd;COREA;
